number0,system_nam,owner_type,d_prin_cit,d_prin_cnt,d_fed_prim,d_populati,d_ttl_stor,d_pws_fed_,has_nmdwb_data,num_gw_facilities,has_gw_facilities_ind,num_sw_gu_facilities,num_sw_facilities,num_gu_facilities,has_sw_facilities_ind,has_gu_facilities_ind,surface_ground_facility_type,surf_wtr_ratio_if_spws,surf_wtr_pur_ratio_if_spws,grnd_wtr_udi_ratio_if_spws,grnd_wtr_udi_purch_if_spws,surface_pws,surface_ratio_if_spws,has_source_ratio_surface_pws,mhi_2010,has_mhi_data,has_drinking_water_data,ratio_pws_mhi_over_state_mhi,disadvantage_status_type,total_intakes,sw_intakes,gw_intakes,gu_intakes,total_gu_sw_intakes,alternative_intakes,impacted_sw_intakes,impacted_gu_intakes,impacted_gu_sw_water_intakes,ratio_impacted_gu_sw_over_all,ratio_gu_sw_impacted_over_gu_sw,has_surface_intake_geo_info,seller_number0_1,seller_system_name_1,seller_pop_1,seller_number0_2,seller_system_name_2,seller_pop_2,surfacepurchaser_status,has_surfacepurchase_data,wotus2020_dwv_index,seller_wotus2020_dwv_index_1,seller_wotus2020_dwv_index_2,index_summary
NM3540407,SONTERA ACRES MOBILE MANOR,P,MESILLA PARK,DONA ANA,GW,163.0,472.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,52940,Yes,Yes,1.1015626,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3541407,SILVER SPUR MOBILE HOME COURTS,P,MESILLA PARK,DONA ANA,GW,145.0,0.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,45635,Yes,Yes,.94956201,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3541707,VISTA REAL MHP,P,LAS CRUCES,DONA ANA,GW,131.0,2000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,58456,Yes,Yes,1.2163383,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3543623,PLACITAS WEST WATER CO-OP,P,PLACITAS,SANDOVAL,GW,126.0,20000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,67857,Yes,Yes,1.411952,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3543723,SILE MDWCA,L,PENA BLANCA,SANDOVAL,GW,154.0,50000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,39221.4,Yes,Yes,.81610936,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3544926,HYDE PARK ESTATES WATER USERS ASSOC,P,SANTA FE,SANTA FE,SWP,178.0,50000.0,C,Yes,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Surface,,,,,0.0,,1.0,104402,Yes,Yes,2.1723714,Non-Disadvantaged,,,,,,,,,,,,0.0,NM3505126,SANTA FE WATER SYSTEM (CITY OF),78247.0,NM3502826,BUCKMAN REGIONAL WATER TREATMENT PLANT,0.0,A,Yes,2.0,2.0,6.0,Direct Impact with Alternative Sources of Water
NM3545618,AGUA PURA MDWCA,L,CHACON,MORA,GW,357.0,50000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,26968,Yes,Yes,.56114358,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3545907,PICACHO MDWCA,L,FAIRACRES,DONA ANA,GW,906.0,430000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,58456,Yes,Yes,1.2163383,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3546019,PINEY WOODS WATER USERS ASSOCIATION,P,HIGH ROLLS,OTERO,GW,280.0,64400.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,53979,Yes,Yes,1.1231819,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3546223,NORTH RANCHOS DE PLACITAS W&SD,L,PLACITAS,SANDOVAL,GW,592.0,0.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,67857,Yes,Yes,1.411952,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3546419,TIMBERON W AND SD,L,TIMBERON,OTERO,SW,941.0,1032500.0,C,Yes,3.0,1.0,5.0,4.0,1.0,1.0,1.0,Surface and Ground,60.0,0.0,0.0,0.0,1.0,60.0,1.0,19334,Yes,Yes,.40229717,Severely Disadvantaged,14.0,4.0,9.0,1.0,5.0,1.0,4.0,1.0,5.0,0.35714287,1.0,1.0,,,,,,,,No,4.0,,,Direct Impact with Alternative Sources of Water
NM3546930,INDIAN HILLS WATER COMPANY,P,MORIARTY,TORRANCE,GW,704.0,103000.0,C,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,38533,Yes,Yes,.80178529,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3547010,RIO PECOS VILLA MDWCA,L,SANTA ROSA,GUADALUPE,GWP,35.0,0.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,24085,Yes,Yes,.50115484,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3547501,BARCELONA MOBILE HOME PARK,P,ALBUQUERQUE,BERNALILLO,GW,429.0,25000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,47895,Yes,Yes,.99658751,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3547701,JOY JUNCTION,P,ALBUQUERQUE,BERNALILLO,GW,150.0,0.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3548201,TIERRA MONTE WATER USERS ASSOCIATION,L,ALBUQUERQUE,BERNALILLO,GW,78.0,21700.0,C,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,97762,Yes,Yes,2.0342081,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3548301,FOREST PARK PROPERTY OWNERS COOP,P,CEDAR CREST,BERNALILLO,GW,189.0,55000.0,C,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,61983,Yes,Yes,1.2897272,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3548501,GREEN ACRES MOBILE HOME VILLAGE,P,ALBUQUERQUE,BERNALILLO,GW,200.0,3000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,50371,Yes,Yes,1.0481075,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3548801,BAKERS MOBILE HOME PARK,P,ALBUQUERQUE,BERNALILLO,GW,160.0,3805.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,37640,Yes,Yes,.78320396,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3548901,NORTH COURT MOBILE HOME PARK,P,ALBUQUERQUE,BERNALILLO,GW,127.0,10086.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,51029,Yes,Yes,1.061799,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3549101,CHAMISA MOBILE HOME PARK,P,ALBUQUERQUE,BERNALILLO,GW,58.0,0.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,50371,Yes,Yes,1.0481075,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3549301,LEISURE MOUNTAIN MHP,P,TIJERAS,BERNALILLO,GW,172.0,6000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,87898,Yes,Yes,1.8289602,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3549408,CARLSBAD CAVERNS NATIONAL PARK,F,CARLSBAD,EDDY,GW,2500.0,550000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3549801,"LA MESA VILLA MOBILE HOME PARK, LLC",P,ALBUQUERQUE,BERNALILLO,GW,90.0,0.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,47895,Yes,Yes,.99658751,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3550001,MOUNTAIN VIEW MOBILE HOME PARK,P,ALBUQUERQUE,BERNALILLO,GW,90.0,0.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,39143,Yes,Yes,.81447804,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3550019,DUNGAN MDWCA,L,ALAMOGORDO,OTERO,GW,39.0,25000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,38615,Yes,Yes,.80349153,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3550201,HOMESTEAD MOBILE HOME COMMUNITY,P,ALBUQUERQUE,BERNALILLO,GW,137.0,10000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,82586,Yes,Yes,1.7184294,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3550504,VERMEJO PARK  -  HEADQUARTERS,P,RATON,COLFAX,GW,140.0,134000.0,C,Yes,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3550905,TURQUOISE ESTATES WATER COOP,P,CLOVIS,CURRY,GW,168.0,10000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,48468,Yes,Yes,1.0085104,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3551026,LA VISTA HOMEOWNERS ASSOCIATION,P,SANTA FE,SANTA FE,GW,50.0,10000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,102070,Yes,Yes,2.1238477,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3551801,VALLE GRANDE MOBILE HOME PARK,P,ALBUQUERQUE,BERNALILLO,GW,124.0,0.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,51029,Yes,Yes,1.061799,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3552206,VALLEY MDWCA,L,FORT SUMNER,DE BACA,GWP,556.0,0.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,31028,Yes,Yes,.64562309,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3552728,LA JOYA MDWCA,L,LAJOYA,SOCORRO,GW,238.0,30000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,42181,Yes,Yes,.87769198,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3552803,ROSWELL CORRECTIONAL CENTER,S,HAGERMAN,CHAVES,GW,280.0,100000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,40598,Yes,Yes,.84475332,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3552903,BERRENDO COOPERATIVE WUA,P,ROSWELL,CHAVES,GW,5126.0,1767000.0,C,Yes,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,49186.2,Yes,Yes,1.0234545,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3553205,DESERT VILLAGE RV & MOBILE HOME PARK,P,CLOVIS,CURRY,GW,230.0,9800.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,48468,Yes,Yes,1.0085104,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3553321,ENCHANTED MESA MOBILE HOME PARK,P,ESPANOLA,SANTA FE,GW,145.0,0.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,44115,Yes,Yes,.91793418,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3553401,CORONADO VILLAGE COUNTRY CLUB,P,ALBUQUERQUE,BERNALILLO,GW,842.0,104500.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,45599,Yes,Yes,.9488129,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3553405,CLOVIS WEST LLC,P,CLOVIS,CURRY,GW,50.0,3000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,48468,Yes,Yes,1.0085104,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3553501,OLD SANDIA PARK SERVICE CO-OP,P,CEDAR CREST,BERNALILLO,GW,200.0,27000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,67999.2,Yes,Yes,1.4149108,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3553601,SIERRA VISTA MUTUAL DOMESTIC ASSOCIATION,L,CEDAR CREST,BERNALILLO,GW,342.0,301000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,75116,Yes,Yes,1.5629954,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3554107,COUNTRY MOBILE MANOR,P,LAS CRUCES,DONA ANA,GW,220.0,4300.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,43882,Yes,Yes,.913086,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3554207,LEASBURG MDWCA,L,RADIUM SPRINGS,DONA ANA,GW,903.0,331000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,48160.5,Yes,Yes,1.002112,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3554307,DONA ANA MDWCA,L,DONA ANA,DONA ANA,GW,16217.0,6098000.0,C,Yes,9.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,54599.3,Yes,Yes,1.136089,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3555008,COTTONWOOD WATER MDWCA,L,ARTESIA,EDDY,GW,1685.0,710000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,63342.9,Yes,Yes,1.3180237,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3555407,WINTERHAVEN MDWC AND SWA,L,LAS CRUCES,DONA ANA,GW,163.0,50357.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,43882,Yes,Yes,.913086,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3556109,RIO DE ARENAS,P,SILVER CITY,GRANT,GW,195.0,7500.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,36481,Yes,Yes,.7590878,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3556212,GLEN ACRES WATER COOP,P,LORDSBURG,HIDALGO,GWP,180.0,220000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3556312,"NEW MEXICO TECH, PLAYAS FACILITY",P,PLAYAS,HIDALGO,GW,20.0,200000.0,NC,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,40909,Yes,Yes,.85122454,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3556821,OJO SARCO MDWCA,L,OJO SARCO,RIO ARRIBA,GW,212.0,40000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,26276.8,Yes,Yes,.54676127,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3557513,RANCHO DAL PASO LLC DBA ADOBE VILLAGE,P,HOBBS,LEA,GW,87.0,2500.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,67565,Yes,Yes,1.4058762,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3557813,TRIPLE J MHP,P,HOBBS,LEA,GW,192.0,0.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,67565,Yes,Yes,1.4058762,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3558014,ALPINE VILLAGE W AND SD,P,RUIDOSO,LINCOLN,GW,294.0,78000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,50313,Yes,Yes,1.0469006,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3558214,CEDAR CREEK CABIN OWNERS ASSOCIATION,P,RUIDOSO,LINCOLN,GW,554.0,100000.0,C,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,50313,Yes,Yes,1.0469006,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3558514,ALTO LAKES WATER AND SANITATION DISTRICT,P,ALTO,LINCOLN,GW,3585.0,510000.0,C,Yes,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,41794,Yes,Yes,.8696394,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3559014,FAWN RIDGE PROPERTY OWNERS ASSOCIATION,P,RUIDOSO,LINCOLN,GW,193.0,6000.0,C,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,50313,Yes,Yes,1.0469006,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3559316,PECAN PARK MDWCA,L,DEMING,LUNA,GW,113.0,32000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,27836,Yes,Yes,.57920474,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3559417,CEDAR RIDGE TRAILER PARK,P,GALLUP,MCKINLEY,GW,76.0,5000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,29347,Yes,Yes,.61064523,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3559717,D & S TRAILER RANCH,P,GALLUP,MCKINLEY,GW,139.0,7000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,38640,Yes,Yes,.80401176,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3560007,MESILLA WATER SYSTEM,L,MESILLA,DONA ANA,GW,2153.0,579000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,47458,Yes,Yes,.98749453,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3560125,BENEDICTINE MONASTERY,P,PECOS,SAN MIGUEL,GW,40.0,10000.0,NC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,35019,Yes,Yes,.72866684,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3560217,"WESTERN REFINING SW, GALLUP REFINERY",P,GALLUP,MCKINLEY,GW,350.0,42000.0,NTNC,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3560617,MANUELITO NAVAJO CHILDRENS HOME,P,GALLUP,MCKINLEY,GW,45.0,1800.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,38640,Yes,Yes,.80401176,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3561101,TRANQUILLO PINES WATER USERS COOP,P,TIJERAS,BERNALILLO,GW,670.0,200000.0,C,Yes,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,62468.5,Yes,Yes,1.2998294,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3561317,SAGEBRUSH WATER CO-OP,P,MENTMORE,MCKINLEY,GW,64.0,0.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,38640,Yes,Yes,.80401176,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3561817,TRANSWESTERN PIPELINE CO.,P,THOREAU,MCKINLEY,GW,36.0,100000.0,NC,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,,No,Yes,,,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3562001,HAMILTON MOBILE HOME PARK,P,ALBUQUERQUE,BERNALILLO,GW,70.0,5000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,37754.7,Yes,Yes,.78559065,Severely Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3562101,THE RINCON WATER COOPERATIVE,L,CEDAR CREST,BERNALILLO,GW,276.0,32500.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,61090,Yes,Yes,1.2711459,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3562201,SANDIA PEAK UTILITY,P,ALBUQUERQUE,BERNALILLO,GW,6079.0,2100000.0,C,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,108709,Yes,Yes,2.2619905,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3562222,ROOSEVELT COUNTY WUA,P,PORTALES,ROOSEVELT,GWP,4672.0,0.0,C,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,48112.7,Yes,Yes,1.0011173,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3562719,HOLLOMAN AIR FORCE BASE,F,HOLLOMAN AIR FORCE BASE,OTERO,GW,13000.0,3750000.0,C,Yes,12.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,46418.6,Yes,Yes,.96586698,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3562819,CANYON HILLS AREA WUA,P,ALAMOGORDO,OTERO,GW,53.0,22000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,42937.9,Yes,Yes,.89344138,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3562919,LABORCITA WATER USERS ASSOCIATION,L,LA LUZ,OTERO,GW,70.0,27000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,53979,Yes,Yes,1.1231819,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3563019,CLOUD COUNTRY ESTATES WUA,L,MAYHILL,OTERO,GW,337.0,221536.0,C,Yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,53979,Yes,Yes,1.1231819,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3563319,ENCHANTED VALLEY WUA,L,ALAMOGORDO,OTERO,GW,44.0,18000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,47650.1,Yes,Yes,.99149173,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3563619,MOUNTAIN ORCHARD MDWCA,L,HIGH ROLLS,OTERO,GW,102.0,43000.0,C,Yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,53979,Yes,Yes,1.1231819,Non-Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3563814,ENCHANTED FOREST WATER CORPORATION,P,ALTO,LINCOLN,GW,288.0,60000.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,41794,Yes,Yes,.8696394,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
NM3564019,EILEEN ACRES,P,ALAMOGORDO,OTERO,GW,219.0,30800.0,C,Yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Ground,,,,,0.0,,1.0,47591,Yes,Yes,.99026197,Disadvantaged,,,,,,,,,,,,0.0,,,,,,,,No,1.0,,,No Direct Impact
